ed,nick,jeremy,john,bill;25
nick,ed,daniel,jeremy,john;25
ed,bill,jeremy,ben,ed,daniel;30
ed,ed,ben,daniel,jeremy,bill,ed,john;30
wally,max,wally,ed,ben,bill,daniel;30
ed,jeremy,bill,ben,john,ed,daniel,garett;30
wally,reese,jeremy,daniel,bill,ed,john;30
ed,wally,ben,wally,jeremy,daniel,ed;30
